ticker,fiscal_period_end,fiscal_year,company_name,sector,industry,exchange,currency,current_share_price,current_market_cap,current_enterprise_value,current_shares_outstanding,current_shares_short,current_short_ratio,current_short_percent_of_float,current_insider_ownership_percent,current_institutional_ownership_percent,current_book_value_per_share,current_forward_eps,total_revenue,cost_of_revenue,gross_profit,ebit,operating_income,ebitda,normalized_income,pretax_income,tax_provision,tax_rate_for_calcs,net_income,net_income_continuing_operations,selling_general_and_administration,interest_expense,basic_average_shares,diluted_average_shares,basic_eps,diluted_eps,total_assets,current_assets,cash_and_cash_equivalents,cash_and_short_term_investments,accounts_receivable,inventory,net_property_plant_equipment,current_liabilities,current_debt,current_debt_and_capital_lease_obligation,taxes_payable,total_liabilities,total_liabilities_net_minority_interest,total_non_current_liabilities,long_term_debt,long_term_debt_and_capital_lease_obligation,total_debt,preferred_stock,minority_interest,stockholders_equity,common_stock_equity,retained_earnings,working_capital,ordinary_shares_number,operating_cash_flow,capital_expenditure,free_cash_flow,depreciation_and_amortization,change_in_working_capital,issuance_of_capital_stock,repurchase_of_capital_stock,net_common_stock_issuance,stock_based_compensation,cash_dividends_paid,issuance_of_debt,repayment_of_debt,fiscal_price_date,fiscal_period_end_close,fiscal_period_end_adjusted_close
BAC,2023-12-31,2023,Bank of America Corporation,Financial Services,Banks - Diversified,NYQ,USD,59.49,415998607360,361697738752,6992748365,1987,0.0,0.0,0.070300005,0.71266,39.342,5.29157,102769000000.0,,,,,,26305000000.0,32530000000.0,6225000000.0,0.064,26305000000.0,26305000000.0,49815000000.0,73331000000.0,8028600000.0,8080500000.0,3.1,3.08,3180151000000.0,,341419000000.0,,81881000000.0,,11855000000.0,,32098000000.0,32098000000.0,,,2888505000000.0,,302204000000.0,302204000000.0,334302000000.0,28397000000.0,,291646000000.0,263249000000.0,224672000000.0,,7895457665.0,44982000000.0,,44982000000.0,2057000000.0,2580000000.0,0.0,-4576000000.0,-4576000000.0,2942000000.0,-9087000000.0,65396000000.0,-44571000000.0,2023-12-29,33.66999816894531,31.58470344543457
BAC,2022-12-31,2022,Bank of America Corporation,Financial Services,Banks - Diversified,NYQ,USD,59.49,415998607360,361697738752,6992748365,1987,0.0,0.0,0.070300005,0.71266,39.342,5.29157,94950000000.0,,,,,,27528000000.0,30969000000.0,3441000000.0,0.111,27528000000.0,27528000000.0,45946000000.0,20103000000.0,8113700000.0,8167500000.0,3.21,3.19,3051375000000.0,,237462000000.0,,67543000000.0,,11510000000.0,,26932000000.0,26932000000.0,,,2778178000000.0,,275982000000.0,275982000000.0,302914000000.0,28397000000.0,,273197000000.0,244800000000.0,207003000000.0,,7996777943.0,-6327000000.0,,-6327000000.0,1978000000.0,-51944000000.0,4426000000.0,-5727000000.0,-5073000000.0,2862000000.0,-8576000000.0,65910000000.0,-34055000000.0,2022-12-30,33.119998931884766,30.130611419677734
BAC,2021-12-31,2021,Bank of America Corporation,Financial Services,Banks - Diversified,NYQ,USD,59.49,415998607360,361697738752,6992748365,1987,0.0,0.0,0.070300005,0.71266,39.342,5.29157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,44.4900016784668,39.55339431762695
BLK,2025-12-31,2025,"BlackRock, Inc.",Financial Services,Asset Management,NYQ,USD,1058.03,171904696320,173080674304,154869259,1911216,3.33,0.0126,0.01916,0.84482,371.704,64.31025,24216000000.0,12906000000.0,11310000000.0,8233000000.0,7909000000.0,9359000000.0,5647366977.293608,7619000000.0,1677000000.0,0.220108,5553000000.0,5942000000.0,2626000000.0,614000000.0,155000000.0,160900000.0,35.83,35.31,169998000000.0,27424000000.0,11468000000.0,14257000000.0,5158000000.0,,3130000000.0,1740000000.0,,,,,108456000000.0,106716000000.0,12768000000.0,14996000000.0,14996000000.0,,5654000000.0,55888000000.0,55888000000.0,37899000000.0,25684000000.0,155069171.0,3927000000.0,-375000000.0,3552000000.0,1126000000.0,-189000000.0,,-1951000000.0,-1951000000.0,1307000000.0,-3347000000.0,1080000000.0,-908000000.0,2025-12-31,1070.3399658203125,1053.0457763671875
BLK,2024-12-31,2024,"BlackRock, Inc.",Financial Services,Asset Management,NYQ,USD,1058.03,171904696320,173080674304,154869259,1911216,3.33,0.0126,0.01916,0.84482,371.704,64.31025,20407000000.0,10321000000.0,10086000000.0,8833000000.0,7538000000.0,9362000000.0,5954492947.55877,8295000000.0,1783000000.0,0.214949,6369000000.0,6512000000.0,2257000000.0,538000000.0,150000000.0,151600000.0,42.45,42.01,138615000000.0,25114000000.0,12762000000.0,14513000000.0,4449000000.0,,2622000000.0,1536000000.0,,,,,89260000000.0,87724000000.0,12314000000.0,14222000000.0,14222000000.0,,1860000000.0,47495000000.0,47495000000.0,35611000000.0,23578000000.0,154947813.0,4956000000.0,-255000000.0,4701000000.0,529000000.0,176000000.0,,-1930000000.0,-1930000000.0,753000000.0,-3101000000.0,5474000000.0,-1058000000.0,2024-12-31,1025.1099853515625,988.2877807617188
BLK,2023-12-31,2023,"BlackRock, Inc.",Financial Services,Asset Management,NYQ,USD,1058.03,171904696320,173080674304,154869259,1911216,3.33,0.0126,0.01916,0.84482,371.704,64.31025,17859000000.0,9277000000.0,8582000000.0,7447000000.0,6339000000.0,7874000000.0,5001620000.0,7155000000.0,1479000000.0,0.212,5502000000.0,5676000000.0,2092000000.0,292000000.0,149300000.0,150700000.0,36.85,36.51,123211000000.0,19378000000.0,8736000000.0,10607000000.0,4121000000.0,,2533000000.0,1240000000.0,,,,,81971000000.0,80731000000.0,7918000000.0,9702000000.0,9702000000.0,,1893000000.0,39347000000.0,39347000000.0,32343000000.0,18138000000.0,148500074.0,4165000000.0,-344000000.0,3821000000.0,427000000.0,-346000000.0,,-1884000000.0,-1884000000.0,630000000.0,-3035000000.0,1238000000.0,-59000000.0,2023-12-29,811.7999877929688,764.3868408203125
BLK,2022-12-31,2022,"BlackRock, Inc.",Financial Services,Asset Management,NYQ,USD,1058.03,171904696320,173080674304,154869259,1911216,3.33,0.0126,0.01916,0.84482,371.704,64.31025,17873000000.0,9189000000.0,8684000000.0,6502000000.0,6476000000.0,6920000000.0,5278800000.0,6290000000.0,1296000000.0,0.2,5178000000.0,4994000000.0,2057000000.0,212000000.0,150921161.0,152440471.0,34.31,33.97,117628000000.0,18221000000.0,7416000000.0,8747000000.0,3618000000.0,,2547000000.0,1294000000.0,,,,,78843000000.0,77549000000.0,6654000000.0,8489000000.0,8489000000.0,,1041000000.0,37744000000.0,37744000000.0,29876000000.0,16927000000.0,149756492.0,4956000000.0,-533000000.0,4423000000.0,418000000.0,-897000000.0,,-2332000000.0,-2332000000.0,708000000.0,-2990000000.0,0.0,-776000000.0,2022-12-30,708.6300048828125,648.5436401367188
CAT,2025-12-31,2025,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,NYQ,USD,782.89,359874887680,399585116160,459674889,7554705,2.8,0.0183,0.0022,0.73485,42.193,32.37734,67589000000.0,46111000000.0,21478000000.0,12043000000.0,11151000000.0,14305000000.0,8672675678.017504,11541000000.0,2768000000.0,0.239841,8884000000.0,8882000000.0,6985000000.0,502000000.0,470000000.0,472300000.0,18.9,18.81,98585000000.0,52485000000.0,9980000000.0,9980000000.0,21569000000.0,18135000000.0,15140000000.0,36558000000.0,12634000000.0,12634000000.0,,,77267000000.0,40709000000.0,30690000000.0,30696000000.0,43330000000.0,,0.0,21318000000.0,21318000000.0,65448000000.0,15927000000.0,465287332.0,11739000000.0,-4286000000.0,7453000000.0,2262000000.0,-348000000.0,,-5206000000.0,-5206000000.0,,-2749000000.0,11105000000.0,-8081000000.0,2025-12-31,572.8699951171875,569.3905029296875
CAT,2024-12-31,2024,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,NYQ,USD,782.89,359874887680,399585116160,459674889,7554705,2.8,0.0183,0.0022,0.73485,42.193,32.37734,64809000000.0,41485000000.0,23324000000.0,13885000000.0,13072000000.0,16038000000.0,10316381365.437822,13373000000.0,2629000000.0,0.19659,10792000000.0,10788000000.0,6667000000.0,512000000.0,486700000.0,489400000.0,22.17,22.05,87764000000.0,45682000000.0,6889000000.0,6889000000.0,18847000000.0,16827000000.0,13361000000.0,32272000000.0,11058000000.0,11058000000.0,,,68270000000.0,35998000000.0,27454000000.0,27351000000.0,38409000000.0,,3000000.0,19491000000.0,19491000000.0,59352000000.0,13410000000.0,477932024.0,12035000000.0,-3215000000.0,8820000000.0,2153000000.0,-859000000.0,20000000.0,-7697000000.0,-7677000000.0,,-2646000000.0,10283000000.0,-9316000000.0,2024-12-31,362.760009765625,355.1928405761719
CAT,2023-12-31,2023,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,NYQ,USD,782.89,359874887680,399585116160,459674889,7554705,2.8,0.0183,0.0022,0.73485,42.193,32.37734,67060000000.0,43797000000.0,23263000000.0,13561000000.0,12966000000.0,15705000000.0,10013117000.0,13050000000.0,2781000000.0,0.213,10335000000.0,10332000000.0,6371000000.0,511000000.0,510600000.0,513600000.0,20.24,20.12,87476000000.0,46949000000.0,6978000000.0,6978000000.0,18820000000.0,16565000000.0,12680000000.0,34728000000.0,13406000000.0,13406000000.0,,,67973000000.0,33245000000.0,24533000000.0,24472000000.0,37878000000.0,,9000000.0,19494000000.0,19494000000.0,51250000000.0,12221000000.0,499377269.0,12885000000.0,-3092000000.0,9793000000.0,2144000000.0,151000000.0,12000000.0,-4975000000.0,-4963000000.0,,-2563000000.0,8257000000.0,-6318000000.0,2023-12-29,295.6700134277344,284.932373046875
CAT,2022-12-31,2022,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,NYQ,USD,782.89,359874887680,399585116160,459674889,7554705,2.8,0.0183,0.0022,0.73485,42.193,32.37734,59427000000.0,41915000000.0,17512000000.0,9195000000.0,8829000000.0,11414000000.0,7247440000.0,8752000000.0,2067000000.0,0.236,6705000000.0,6704000000.0,5651000000.0,443000000.0,526900000.0,530400000.0,12.72,12.64,81943000000.0,43785000000.0,7004000000.0,7004000000.0,17869000000.0,16270000000.0,12028000000.0,31531000000.0,11279000000.0,11279000000.0,,,66052000000.0,34521000000.0,25826000000.0,25714000000.0,36993000000.0,,22000000.0,15869000000.0,15869000000.0,43514000000.0,12254000000.0,516345490.0,7766000000.0,-2599000000.0,5167000000.0,2219000000.0,-1800000000.0,51000000.0,-4230000000.0,-4179000000.0,,-2440000000.0,6674000000.0,-7728000000.0,2022-12-30,239.55999755859375,226.22877502441406
CAT,2021-12-31,2021,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,NYQ,USD,782.89,359874887680,399585116160,459674889,7554705,2.8,0.0183,0.0022,0.73485,42.193,32.37734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000000.0,,,,,,,2021-12-31,206.74000549316406,190.7512664794922
COP,2025-12-31,2025,ConocoPhillips,Energy,Oil & Gas E&P,NYQ,USD,141.23,169664888832,179784794112,1201337479,16764745,2.42,0.0139999995,0.00096000003,0.86934,54.397,9.696,58944000000.0,44156000000.0,14788000000.0,13889000000.0,11342000000.0,25570000000.0,7550086000.0,12656000000.0,4668000000.0,0.369,7988000000.0,7988000000.0,893000000.0,1233000000.0,1252042000.0,1253446000.0,6.36,6.35,121939000000.0,15532000000.0,6497000000.0,6981000000.0,5813000000.0,1873000000.0,93239000000.0,11972000000.0,714000000.0,1020000000.0,,,57452000000.0,45480000000.0,21929000000.0,22424000000.0,23444000000.0,,,64487000000.0,64487000000.0,68864000000.0,3560000000.0,1225168096.0,19796000000.0,-12553000000.0,7243000000.0,11500000000.0,-76000000.0,,-5118000000.0,-5118000000.0,,-3995000000.0,0.0,-913000000.0,2025-12-31,93.61000061035156,91.59102630615234
COP,2024-12-31,2024,ConocoPhillips,Energy,Oil & Gas E&P,NYQ,USD,141.23,169664888832,179784794112,1201337479,16764745,2.42,0.0139999995,0.00096000003,0.86934,54.397,9.696,54745000000.0,38362000000.0,16383000000.0,14780000000.0,12783000000.0,24425000000.0,9230804000.0,13672000000.0,4427000000.0,0.324,9245000000.0,9245000000.0,1158000000.0,1108000000.0,1178920000.0,1180871000.0,7.82,7.81,122780000000.0,15647000000.0,5607000000.0,6114000000.0,6695000000.0,1809000000.0,94356000000.0,12124000000.0,743000000.0,1035000000.0,,,57984000000.0,45860000000.0,22641000000.0,23289000000.0,24324000000.0,,,64796000000.0,64796000000.0,64869000000.0,3523000000.0,1275866724.0,20124000000.0,-12118000000.0,8006000000.0,9599000000.0,-181000000.0,,-5541000000.0,-5541000000.0,,-3646000000.0,5591000000.0,-4981000000.0,2024-12-31,99.16999816894531,93.7867202758789
COP,2023-12-31,2023,ConocoPhillips,Energy,Oil & Gas E&P,NYQ,USD,141.23,169664888832,179784794112,1201337479,16764745,2.42,0.0139999995,0.00096000003,0.86934,54.397,9.696,56141000000.0,37938000000.0,18203000000.0,17351000000.0,15026000000.0,25783000000.0,10874894000.0,16288000000.0,5331000000.0,0.327,10957000000.0,10957000000.0,705000000.0,1063000000.0,1202757000.0,1205675000.0,9.08,9.06,95924000000.0,14330000000.0,5635000000.0,6606000000.0,5474000000.0,1398000000.0,70044000000.0,10005000000.0,783000000.0,1074000000.0,,,46645000000.0,36640000000.0,17025000000.0,17863000000.0,18937000000.0,,,49279000000.0,49279000000.0,59268000000.0,4325000000.0,1178101555.0,19965000000.0,-11248000000.0,8717000000.0,8270000000.0,-1382000000.0,,-5452000000.0,-5452000000.0,,-5583000000.0,3787000000.0,-1379000000.0,2023-12-29,116.06999969482422,106.77887725830078
COP,2022-12-31,2022,ConocoPhillips,Energy,Oil & Gas E&P,NYQ,USD,141.23,169664888832,179784794112,1201337479,16764745,2.42,0.0139999995,0.00096000003,0.86934,54.397,9.696,78494000000.0,48481000000.0,30013000000.0,29283000000.0,25462000000.0,37127000000.0,17726720000.0,28228000000.0,9548000000.0,0.338,18680000000.0,18680000000.0,623000000.0,1055000000.0,1274028000.0,1278163000.0,14.62,14.57,93829000000.0,18749000000.0,6458000000.0,9243000000.0,7088000000.0,1219000000.0,64866000000.0,12847000000.0,133000000.0,417000000.0,,,45826000000.0,32979000000.0,15190000000.0,16226000000.0,16643000000.0,,,48003000000.0,48003000000.0,53029000000.0,5902000000.0,1223856072.0,28314000000.0,-10159000000.0,18155000000.0,7504000000.0,-234000000.0,362000000.0,-9270000000.0,-8908000000.0,,-5726000000.0,2897000000.0,-6267000000.0,2022-12-30,118.0,104.70247650146484
COP,2021-12-31,2021,ConocoPhillips,Energy,Oil & Gas E&P,NYQ,USD,141.23,169664888832,179784794112,1201337479,16764745,2.42,0.0139999995,0.00096000003,0.86934,54.397,9.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000000.0,,,,,,,2021-12-31,72.18000030517578,60.982826232910156
COST,2025-08-31,2025,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,NMS,USD,901.35,399729623040,405881782272,443478804,7577940,4.27,0.0171,0.00162,0.7443,37.278,22.62819,275235000000.0,239886000000.0,35349000000.0,10972000000.0,10383000000.0,13398000000.0,8036084000.0,10818000000.0,2719000000.0,0.251,8099000000.0,8099000000.0,24966000000.0,154000000.0,443985000.0,444803000.0,18.24,18.21,77099000000.0,38380000000.0,14161000000.0,15284000000.0,3203000000.0,18116000000.0,34634000000.0,37108000000.0,,,,,47935000000.0,10827000000.0,5713000000.0,8173000000.0,8173000000.0,0.0,0.0,29164000000.0,29164000000.0,22650000000.0,1272000000.0,443237000.0,13335000000.0,-5498000000.0,7837000000.0,2426000000.0,1764000000.0,,-903000000.0,-903000000.0,860000000.0,-2183000000.0,816000000.0,-1112000000.0,2025-08-29,943.3200073242188,937.8480224609375
COST,2024-08-31,2024,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,NMS,USD,901.35,399729623040,405881782272,443478804,7577940,4.27,0.0171,0.00162,0.7443,37.278,22.62819,254453000000.0,222358000000.0,32095000000.0,9909000000.0,9285000000.0,12146000000.0,7347344000.0,9740000000.0,2373000000.0,0.244,7367000000.0,7367000000.0,22810000000.0,169000000.0,443914000.0,444759000.0,16.59,16.56,69831000000.0,34246000000.0,9906000000.0,11144000000.0,2721000000.0,18647000000.0,31649000000.0,35464000000.0,103000000.0,103000000.0,,,46209000000.0,10745000000.0,5794000000.0,8169000000.0,8169000000.0,0.0,0.0,23622000000.0,23622000000.0,17619000000.0,-1218000000.0,443126000.0,11339000000.0,-4710000000.0,6629000000.0,2237000000.0,611000000.0,,-700000000.0,-700000000.0,818000000.0,-9041000000.0,1426000000.0,-2134000000.0,2024-08-30,892.3800048828125,882.6737670898438
COST,2023-08-31,2023,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,NMS,USD,901.35,399729623040,405881782272,443478804,7577940,4.27,0.0171,0.00162,0.7443,37.278,22.62819,242290000000.0,212586000000.0,29704000000.0,8647000000.0,8114000000.0,10724000000.0,6270511000.0,8487000000.0,2195000000.0,0.259,6292000000.0,6292000000.0,21590000000.0,160000000.0,443854000.0,444452000.0,14.18,14.16,68994000000.0,35879000000.0,13700000000.0,15234000000.0,2285000000.0,16651000000.0,29397000000.0,33583000000.0,1081000000.0,1081000000.0,,,43936000000.0,10353000000.0,5377000000.0,7803000000.0,8884000000.0,0.0,0.0,25058000000.0,25058000000.0,19521000000.0,2296000000.0,442793000.0,11068000000.0,-4323000000.0,6745000000.0,2077000000.0,1018000000.0,,-676000000.0,-676000000.0,774000000.0,-1251000000.0,917000000.0,-1301000000.0,2023-08-31,549.280029296875,527.8740844726562
COST,2022-08-31,2022,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,NMS,USD,901.35,399729623040,405881782272,443478804,7577940,4.27,0.0171,0.00162,0.7443,37.278,22.62819,226954000000.0,199382000000.0,27572000000.0,7998000000.0,7793000000.0,9898000000.0,5764076000.0,7840000000.0,1925000000.0,0.246,5844000000.0,5915000000.0,19779000000.0,158000000.0,443651000.0,444757000.0,13.17,13.14,64166000000.0,32696000000.0,10203000000.0,11049000000.0,2241000000.0,17907000000.0,27420000000.0,31998000000.0,73000000.0,73000000.0,,,43519000000.0,11521000000.0,6484000000.0,8966000000.0,9039000000.0,0.0,5000000.0,20642000000.0,20642000000.0,15585000000.0,698000000.0,442664000.0,7392000000.0,-3891000000.0,3501000000.0,1900000000.0,-1563000000.0,,-439000000.0,-439000000.0,724000000.0,-1498000000.0,53000000.0,-986000000.0,2022-08-31,522.0999755859375,497.9970397949219
CRM,2026-01-31,2026,"Salesforce, Inc.",Technology,Software - Application,NYQ,USD,255.83,210548097024,244483883008,823000000,29211825,1.9,0.040999997,0.029779999,0.87476,46.632,16.02113,41525000000.0,9270000000.0,32255000000.0,8917000000.0,8917000000.0,12548000000.0,7118665000.0,9520000000.0,2063000000.0,0.215,7457000000.0,7457000000.0,16350000000.0,,950000000.0,956000000.0,7.85,7.8,112305000000.0,28222000000.0,7327000000.0,9565000000.0,14339000000.0,,5123000000.0,37118000000.0,4000000000.0,4548000000.0,,,53163000000.0,16045000000.0,10439000000.0,12628000000.0,17176000000.0,0.0,,59142000000.0,59142000000.0,22221000000.0,-8896000000.0,929000000.0,14996000000.0,-594000000.0,14402000000.0,3631000000.0,-781000000.0,,-12596000000.0,-12596000000.0,3509000000.0,-1587000000.0,6000000000.0,-584000000.0,2026-01-30,212.2899932861328,211.21524047851562
CRM,2025-01-31,2025,"Salesforce, Inc.",Technology,Software - Application,NYQ,USD,255.83,210548097024,244483883008,823000000,29211825,1.9,0.040999997,0.029779999,0.87476,46.632,16.02113,37895000000.0,8643000000.0,29252000000.0,7666000000.0,7666000000.0,11143000000.0,6681806000.0,7438000000.0,1241000000.0,0.167,6197000000.0,6197000000.0,15192000000.0,,962000000.0,974000000.0,6.44,6.36,102928000000.0,29727000000.0,8848000000.0,14032000000.0,11945000000.0,,5393000000.0,27980000000.0,,579000000.0,,,41755000000.0,13775000000.0,8433000000.0,10813000000.0,11392000000.0,0.0,,61173000000.0,61173000000.0,16369000000.0,1747000000.0,962000000.0,13092000000.0,-658000000.0,12434000000.0,3477000000.0,-1981000000.0,,-7829000000.0,-7829000000.0,3183000000.0,-1537000000.0,0.0,-1603000000.0,2025-01-31,341.70001220703125,337.76507568359375
CRM,2024-01-31,2024,"Salesforce, Inc.",Technology,Software - Application,NYQ,USD,255.83,210548097024,244483883008,823000000,29211825,1.9,0.040999997,0.029779999,0.87476,46.632,16.02113,34857000000.0,8541000000.0,26316000000.0,5999000000.0,5999000000.0,9958000000.0,5193540000.0,4950000000.0,814000000.0,0.164,4136000000.0,4136000000.0,14520000000.0,,974000000.0,984000000.0,4.25,4.2,99823000000.0,29074000000.0,8472000000.0,14194000000.0,11414000000.0,,6055000000.0,26631000000.0,999000000.0,1517000000.0,,,40177000000.0,13546000000.0,8427000000.0,11071000000.0,12588000000.0,0.0,,59646000000.0,59646000000.0,11721000000.0,2443000000.0,971000000.0,10234000000.0,-736000000.0,9498000000.0,3959000000.0,-2850000000.0,,-7620000000.0,-7620000000.0,2787000000.0,0.0,0.0,-1811000000.0,2024-01-31,281.0899963378906,276.3096923828125
CRM,2023-01-31,2023,"Salesforce, Inc.",Technology,Software - Application,NYQ,USD,255.83,210548097024,244483883008,823000000,29211825,1.9,0.040999997,0.029779999,0.87476,46.632,16.02113,31352000000.0,8360000000.0,22992000000.0,1858000000.0,1858000000.0,5644000000.0,1050930000.0,660000000.0,452000000.0,0.21,208000000.0,208000000.0,16079000000.0,,992000000.0,997000000.0,0.21,0.21,98849000000.0,26395000000.0,7016000000.0,12508000000.0,10755000000.0,,6592000000.0,25891000000.0,1182000000.0,1772000000.0,,,40490000000.0,14599000000.0,9419000000.0,12316000000.0,14088000000.0,0.0,,58359000000.0,58359000000.0,7585000000.0,504000000.0,981000000.0,7111000000.0,-798000000.0,6313000000.0,3786000000.0,-2069000000.0,,-4000000000.0,-4000000000.0,3279000000.0,0.0,0.0,-423000000.0,2023-01-31,167.97000122070312,165.11346435546875
